File generated on // Fichier créé sur, 2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, O3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-22,28,26,26,25,25,25,25,23,21,21,21,23,26,26,26,25,25,24,23,22,21,20,19,20
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-23,20,21,19,16,15,19,17,17,20,22,23,25,26,27,29,27,23,28,32,31,29,26,28,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-24,27,26,26,26,25,23,21,27,27,27,27,28,28,27,30,31,29,25,22,19,19,16,14,14
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-25,14,18,19,20,17,17,22,29,25,24,27,28,28,28,28,28,28,26,26,25,26,26,25,27
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-26,28,28,28,28,27,26,27,27,29,28,28,29,30,32,30,30,31,27,26,27,22,20,21,22
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-27,23,25,24,24,24,23,22,23,23,24,26,29,32,31,31,35,34,34,35,34,32,30,30,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-28,28,29,33,36,35,35,35,33,29,30,32,32,34,36,37,35,33,32,30,27,27,27,30,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-29,33,28,29,26,25,27,28,27,27,26,26,28,29,33,34,34,35,34,34,34,34,35,34,34
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-30,34,34,34,33,32,32,32,32,31,31,34,36,36,32,30,30,33,34,36,36,36,36,36,36
O3,065801,Chatham,ON,42.40369,-82.20831,2023-01-31,36,36,35,35,33,28,28,24,29,34,35,36,37,38,37,35,34,34,31,29,24,24,26,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-01,27,28,28,25,22,23,22,22,23,30,33,36,39,39,38,38,36,32,32,35,33,33,31,32
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-02,32,32,31,29,29,28,24,21,22,24,26,28,29,31,32,34,36,35,33,35,40,38,38,34
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-03,35,35,36,35,34,33,34,32,34,34,36,36,37,37,38,38,37,37,35,33,34,31,30,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-04,27,13,22,25,30,30,32,35,35,34,33,33,34,34,34,33,33,31,31,31,30,28,27,22
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-05,22,24,25,26,28,27,27,29,29,30,30,29,30,30,29,29,32,30,30,31,29,28,28,28
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-06,31,34,34,32,30,28,31,30,31,30,33,35,34,35,34,34,34,33,33,34,34,32,27,28
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-07,27,24,27,29,28,27,26,29,29,31,29,29,28,31,34,35,36,32,33,33,33,31,31,31
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-08,33,33,32,31,31,31,29,25,23,27,28,32,35,37,37,35,35,32,31,28,32,32,33,34
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-09,36,33,31,29,26,23,23,25,27,27,25,24,25,31,33,36,39,37,30,26,23,24,23,22
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-10,23,27,25,29,33,33,33,33,31,28,27,28,28,34,37,38,38,-999,36,35,34,36,35,35
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-11,34,33,33,34,34,27,23,23,28,34,35,34,34,35,36,38,37,34,32,28,28,31,28,28
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-12,28,25,21,20,18,18,14,15,20,24,29,32,33,34,36,36,35,33,31,31,29,26,25,26
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-13,23,25,27,26,22,21,19,16,21,23,28,28,33,35,41,43,43,41,37,35,33,34,34,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-14,26,27,24,20,11,15,14,14,22,27,35,36,34,35,37,36,32,28,29,32,34,32,33,34
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-15,34,33,35,40,41,41,41,39,37,35,36,37,39,41,41,40,38,36,33,31,30,31,27,26
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-16,27,25,25,26,27,24,23,21,21,23,23,24,23,23,26,26,27,25,23,21,21,21,21,20
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-17,19,25,25,27,32,33,32,32,33,33,34,35,36,37,37,38,37,38,37,33,30,26,27,27
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-18,27,30,30,28,27,27,24,22,24,28,29,30,31,31,33,34,33,32,27,27,27,27,28,26
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-19,28,29,28,28,29,29,29,28,29,30,31,33,34,36,38,40,41,40,35,35,30,30,29,26
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-20,27,25,25,23,20,25,28,25,28,32,33,37,38,39,39,38,36,36,34,30,28,19,16,19
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-21,19,30,32,34,31,25,21,20,24,27,34,40,40,37,35,34,34,34,30,28,29,29,29,28
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-22,27,28,27,26,25,24,25,25,26,29,30,30,30,29,28,27,30,32,32,31,31,31,31,31
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-23,31,32,31,31,29,30,28,29,29,32,32,30,28,24,21,21,22,17,17,20,24,30,32,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-24,33,36,36,35,34,35,35,34,34,31,34,36,36,36,38,38,38,38,36,36,36,36,35,36
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-25,36,35,36,37,37,37,35,36,36,37,36,36,37,38,38,37,35,32,30,32,31,29,31,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-26,29,23,23,26,26,25,24,22,22,25,28,30,34,37,41,44,46,44,40,38,34,34,32,11
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-27,12,13,24,34,36,39,38,40,40,42,41,40,40,40,40,40,40,39,40,39,38,37,34,32
O3,065801,Chatham,ON,42.40369,-82.20831,2023-02-28,32,29,30,30,23,31,37,38,38,37,37,38,38,39,41,41,40,38,30,29,29,33,33,34
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-01,33,30,29,27,29,28,29,30,34,36,37,37,36,37,37,38,40,36,31,31,33,33,30,23
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-02,19,22,21,15,14,17,16,16,14,16,18,37,38,40,38,40,38,40,40,38,36,36,34,34
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-03,33,34,35,32,30,28,28,28,29,33,33,34,35,37,37,36,37,37,36,38,38,39,37,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-04,37,39,40,40,41,41,42,41,40,39,41,41,42,44,46,46,46,47,45,45,42,42,43,41
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-05,43,41,40,36,36,32,33,32,36,40,43,43,44,45,46,47,48,48,43,42,40,33,34,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-06,36,36,33,34,35,37,39,39,40,40,41,41,41,40,40,40,40,40,39,39,36,38,38,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-07,41,40,40,38,39,38,37,38,39,41,42,42,42,42,42,43,43,43,42,40,38,37,35,35
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-08,37,36,35,37,32,34,34,30,35,41,43,43,43,43,43,43,43,43,42,41,39,38,37,35
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-09,31,26,27,25,23,21,17,20,30,38,40,41,42,42,42,41,41,39,38,37,36,34,32,31
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-10,30,30,31,31,30,30,33,32,30,31,34,37,38,37,34,38,39,40,40,39,40,40,39,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-11,38,38,38,39,38,39,39,39,40,41,43,44,44,44,44,44,43,42,41,41,42,41,41,40
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-12,40,40,39,39,38,37,36,34,34,34,35,36,37,38,40,41,41,41,41,42,41,39,38,37
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-13,36,35,31,29,28,32,31,32,34,32,31,31,33,34,35,32,32,32,33,31,32,32,31,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-14,32,33,32,32,33,33,34,35,35,36,38,39,39,38,37,38,40,42,40,39,37,37,29,27
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-15,29,36,37,33,32,31,29,29,37,37,39,41,42,39,42,43,43,39,38,35,32,33,26,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-16,35,27,28,25,26,24,17,21,25,31,35,38,40,44,45,46,44,44,42,45,45,44,45,45
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-17,44,42,42,42,41,42,42,41,40,40,25,24,27,37,36,36,37,38,38,39,41,41,40,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-18,38,37,36,36,37,36,34,32,35,37,37,37,35,36,35,37,38,38,38,37,38,38,38,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-19,38,39,39,38,38,39,40,41,42,42,44,45,45,46,47,47,47,46,41,39,37,34,32,32
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-20,31,33,32,33,33,31,28,28,32,33,33,34,37,40,42,44,44,43,36,35,35,35,33,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-21,23,26,25,26,24,23,22,22,28,32,36,39,42,44,46,47,47,45,42,40,40,41,43,44
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-22,41,40,39,39,33,36,33,35,38,39,40,40,41,41,41,40,40,39,37,36,35,35,34,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-23,31,34,33,30,26,22,21,19,22,22,28,29,29,31,35,37,38,40,40,39,38,36,34,35
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-24,35,35,34,24,28,33,33,35,40,42,42,42,43,43,44,44,41,40,40,39,36,34,31,31
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-25,33,36,37,36,35,35,34,34,35,33,29,25,26,31,29,36,35,39,42,42,41,41,44,48
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-26,47,45,45,44,41,37,35,34,36,40,41,43,45,49,50,51,52,50,43,35,27,26,29,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-27,33,37,36,37,39,41,37,35,39,38,39,39,39,39,40,42,45,46,46,45,45,43,40,37
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-28,36,34,30,24,20,19,19,24,32,37,41,43,45,46,47,47,48,49,39,34,36,34,37,31
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-29,34,29,28,34,33,32,30,30,31,34,40,42,43,43,44,48,51,50,48,44,41,36,37,37
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-30,35,36,34,32,26,14,4,14,39,44,44,45,46,46,47,46,47,48,44,41,42,43,43,42
O3,065801,Chatham,ON,42.40369,-82.20831,2023-03-31,41,40,39,37,35,34,38,39,43,41,37,37,38,43,43,43,42,41,40,42,43,42,41,41
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-01,39,41,45,50,48,46,42,40,41,41,41,41,38,37,39,39,36,36,41,44,47,47,46,43
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-02,41,38,36,37,37,32,28,30,41,41,43,43,45,45,45,45,45,45,44,44,44,44,43,43
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-03,38,33,35,35,33,30,27,28,30,32,35,38,44,43,41,41,41,45,47,46,45,44,46,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-04,40,44,43,43,42,40,39,39,38,37,42,50,50,46,50,51,51,49,46,46,45,44,41,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-05,39,38,36,36,34,32,28,27,27,26,25,24,25,33,32,34,36,36,41,45,43,43,42,41
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-06,37,31,30,32,32,30,28,30,31,33,36,38,40,42,45,47,48,47,46,42,39,40,42,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-07,35,39,39,39,39,41,39,40,42,43,44,45,46,46,47,48,47,45,44,42,38,37,32,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-08,30,23,27,24,26,30,26,32,40,43,44,44,45,47,48,48,48,49,49,44,37,37,37,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-09,40,31,31,30,19,11,17,32,40,43,45,47,49,51,53,53,53,52,49,45,41,43,43,41
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-10,38,33,31,35,27,27,27,30,35,45,49,54,57,59,61,62,62,60,55,50,48,44,46,44
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-11,45,37,31,33,32,34,32,36,44,49,51,55,61,62,60,63,63,57,49,42,42,40,44,37
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-12,39,35,32,32,33,31,31,33,38,41,46,52,54,54,54,54,54,55,50,45,43,41,41,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-13,36,34,36,36,35,34,29,34,39,44,49,53,55,59,62,-999,-999,-999,-999,-999,-999,-999,-999,-999
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-14,-999,-999,-999,-999,-999,-999,-999,29,27,39,52,62,64,66,68,71,72,71,66,55,52,51,61,58
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-15,52,46,35,38,43,40,31,29,48,58,66,69,69,68,69,64,65,65,62,54,49,48,38,44
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-16,45,42,45,44,38,33,29,32,37,42,47,49,52,48,38,42,45,31,22,28,31,29,28,28
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-17,27,28,30,31,30,29,31,31,34,34,36,35,35,34,34,35,34,34,35,36,36,34,34,35
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-18,35,35,35,34,33,32,34,35,36,38,38,38,40,40,40,40,41,40,39,39,40,40,40,44
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-19,44,41,38,36,33,30,28,35,40,41,42,43,45,45,44,45,44,44,43,38,37,37,37,40
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-20,41,40,41,40,37,34,35,36,40,41,42,43,45,47,50,52,52,50,48,49,46,41,39,36
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-21,38,41,40,34,31,26,26,26,31,39,38,32,32,35,40,40,39,36,34,31,30,33,30,28
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-22,26,23,23,22,25,25,21,21,23,24,34,43,47,46,46,40,43,41,39,37,36,39,38,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-23,35,35,38,33,32,31,28,28,31,35,38,40,36,37,36,36,38,38,36,31,31,33,34,31
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-24,27,27,28,27,27,27,26,27,26,28,34,35,34,36,37,37,38,38,38,35,33,30,35,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-25,30,29,26,29,22,25,26,30,29,36,46,46,46,42,42,41,44,45,46,44,42,39,34,23
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-26,17,17,16,3,7,10,22,23,24,27,34,36,36,39,40,41,43,45,45,42,38,35,29,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-27,26,27,26,20,13,4,9,27,34,38,41,43,44,46,47,48,48,47,46,44,42,40,38,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-28,39,34,33,31,29,28,34,36,36,35,38,40,43,43,45,47,48,48,48,47,46,45,44,43
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-29,42,41,40,40,39,39,37,35,32,30,27,33,41,37,38,43,44,45,43,40,39,44,51,52
O3,065801,Chatham,ON,42.40369,-82.20831,2023-04-30,48,46,41,35,27,27,23,28,30,34,36,40,40,41,40,39,40,38,38,38,38,37,34,32
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-01,37,33,30,25,26,23,21,25,26,24,24,24,26,30,30,30,28,29,29,28,27,29,29,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-02,29,30,30,29,29,28,28,28,29,29,31,32,33,33,34,34,33,32,32,32,31,31,30,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-03,28,27,26,25,25,25,23,26,30,29,30,33,36,35,31,31,31,32,31,27,28,26,25,23
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-04,22,22,23,22,22,21,18,20,22,25,30,31,32,38,41,43,41,38,35,33,28,21,17,11
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-05,7,6,20,13,12,5,15,25,30,34,38,42,48,51,50,48,45,41,41,40,37,37,36,36
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-06,37,34,33,34,32,30,29,30,34,35,37,39,41,44,46,46,45,42,40,39,38,39,40,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-07,36,40,41,-999,38,36,35,35,38,38,41,44,46,49,49,50,53,58,51,37,32,37,36,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-08,43,39,34,31,30,27,26,34,35,35,38,43,43,42,43,44,46,38,34,33,34,36,42,43
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-09,39,36,34,32,32,30,26,28,33,36,38,41,44,45,45,46,46,45,44,40,34,30,26,23
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-10,21,18,22,29,15,7,5,15,29,39,42,46,47,49,52,52,49,47,47,43,40,42,41,40
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-11,39,37,31,33,31,24,22,27,40,42,49,59,61,61,64,65,62,62,60,53,45,42,55,51
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-12,47,49,44,37,30,22,24,42,49,58,60,64,65,65,65,66,63,64,54,48,45,51,47,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-13,33,24,22,23,21,30,30,31,31,39,44,46,47,44,43,42,43,40,38,36,34,32,31,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-14,28,26,26,25,25,25,26,32,35,37,39,42,43,41,39,38,38,40,39,38,37,36,36,34
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-15,32,29,28,27,24,20,22,25,32,40,43,46,48,49,51,53,57,65,60,46,39,39,36,35
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-16,36,31,29,31,30,25,22,32,40,42,44,46,50,54,56,57,53,44,41,36,31,29,30,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-17,33,35,36,32,30,29,29,33,34,34,37,39,39,40,39,39,38,37,36,34,30,29,27,25
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-18,25,24,26,21,17,14,15,28,37,44,46,47,49,50,50,51,52,52,49,44,41,40,38,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-19,41,45,39,35,32,32,28,30,31,40,49,54,62,64,67,68,65,62,58,46,44,38,41,46
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-20,41,35,38,39,33,28,21,19,21,22,24,23,26,27,30,31,33,32,29,27,23,24,25,23
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-21,27,25,23,20,18,18,19,24,26,31,36,42,45,49,51,49,51,53,52,45,29,21,22,20
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-22,15,15,15,7,3,1,5,19,26,31,36,34,36,40,44,43,44,43,40,36,33,35,34,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-23,27,28,29,29,27,25,23,25,29,31,36,44,52,58,59,53,59,61,60,56,49,42,36,41
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-24,36,21,20,37,34,28,21,25,45,46,45,40,35,33,32,33,32,31,31,30,30,32,31,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-25,29,26,25,24,23,23,23,27,30,31,34,36,36,38,37,38,37,36,37,34,31,30,29,27
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-26,26,23,23,20,18,16,18,23,31,37,41,45,46,45,45,44,46,46,46,40,33,27,23,21
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-27,20,21,23,24,22,20,22,35,41,47,49,50,53,53,56,57,60,63,59,46,41,37,36,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-28,37,26,18,12,14,22,24,32,43,43,47,55,58,61,62,65,63,62,61,56,52,45,41,36
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-29,33,31,31,28,25,20,23,27,39,46,56,63,64,65,66,58,52,54,58,51,45,38,32,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-30,34,39,34,29,33,35,35,40,48,45,44,48,54,58,59,65,70,67,65,59,55,57,56,52
O3,065801,Chatham,ON,42.40369,-82.20831,2023-05-31,49,48,46,40,39,40,37,44,47,47,51,58,60,59,60,64,64,64,61,56,50,45,39,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-01,41,42,45,27,22,23,34,46,53,64,70,69,71,71,71,70,72,75,75,68,57,47,44,39
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-02,41,36,36,38,34,28,26,38,48,56,63,68,70,71,72,73,75,73,70,61,52,45,44,41
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-03,38,33,31,28,25,22,22,28,38,46,49,53,55,52,45,47,48,46,45,50,47,45,41,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-04,38,38,37,36,34,33,32,33,34,36,38,45,45,44,43,45,46,46,46,44,41,40,38,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-05,23,16,17,18,18,21,22,26,32,39,44,48,50,54,59,61,64,63,60,58,44,37,38,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-06,32,30,36,33,28,25,29,29,32,37,38,41,40,43,44,42,52,48,50,48,44,45,44,45
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-07,44,37,36,35,32,30,26,29,36,44,46,46,41,40,40,40,44,52,44,40,38,41,41,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-08,36,28,27,22,21,21,21,21,21,22,24,30,38,38,38,37,37,36,35,34,32,31,31,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-09,26,17,16,16,14,13,15,22,29,35,36,37,41,42,42,43,46,48,51,49,42,32,30,27
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-10,26,30,28,26,24,24,25,28,37,42,53,58,60,60,68,61,68,70,71,70,61,61,58,56
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-11,40,38,46,39,36,33,34,38,41,43,44,43,55,60,53,40,32,25,25,30,31,33,35,32
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-12,28,28,27,23,20,17,16,11,11,13,12,14,22,22,25,32,36,36,38,37,34,31,32,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-13,25,25,25,24,20,21,23,25,32,37,37,35,36,37,45,50,51,43,44,47,44,39,32,32
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-14,29,30,27,22,21,14,22,24,31,38,44,47,53,56,56,56,56,58,57,52,44,37,30,27
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-15,35,35,36,32,31,25,28,28,29,34,42,54,56,51,46,53,54,53,41,48,51,47,41,42
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-16,51,53,50,34,20,17,11,12,14,17,27,26,24,27,28,29,25,23,31,31,28,24,17,22
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-17,20,13,9,12,14,16,17,22,27,35,39,43,46,47,51,53,56,55,48,38,28,22,20,14
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-18,10,-999,13,8,7,9,14,21,28,33,39,49,55,59,53,51,51,52,52,50,46,43,34,31
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-19,29,30,30,30,29,26,28,35,43,49,54,56,57,63,64,63,64,65,62,57,49,42,37,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-20,32,31,29,27,25,25,29,32,38,43,50,56,60,64,65,65,65,65,69,64,58,51,35,30
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-21,30,29,27,24,23,21,23,28,37,46,51,54,59,60,62,63,63,63,60,55,50,47,44,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-22,34,33,33,29,26,23,25,26,32,35,42,45,47,48,49,46,42,40,39,40,38,37,34,32
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-23,28,24,21,21,17,15,15,14,14,14,15,17,19,23,23,24,26,25,24,21,16,15,17,15
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-24,14,14,18,25,11,11,22,37,36,30,33,32,37,42,46,50,45,48,50,44,31,23,21,14
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-25,14,20,11,11,11,19,22,26,32,39,47,52,55,57,64,67,64,66,62,49,47,40,36,36
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-26,42,42,40,37,39,38,29,26,28,36,34,39,35,35,35,41,44,44,42,40,37,36,33,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-27,29,28,35,38,32,33,27,28,28,26,23,21,24,28,32,34,32,31,36,37,36,36,36,35
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-28,36,34,35,30,24,21,21,22,24,27,31,34,33,34,33,35,38,44,44,42,38,35,30,24
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-29,25,24,21,24,26,26,28,29,36,39,49,61,68,81,88,88,82,71,63,57,54,53,53,51
O3,065801,Chatham,ON,42.40369,-82.20831,2023-06-30,50,46,40,43,40,33,30,27,30,38,41,48,51,52,56,61,64,65,64,62,56,60,63,56
O3,065801,Chatham,ON,42.40369,-82.20831,2023-07-01,57,50,46,47,44,41,47,41,48,55,60,62,65,69,64,59,61,58,49,42,38,36,29,22
O3,065801,Chatham,ON,42.40369,-82.20831,2023-07-02,26,30,26,25,25,25,19,21,26,27,24,25,33,34,37,39,40,43,44,36,29,29,25,29
O3,065801,Chatham,ON,42.40369,-82.20831,2023-07-03,31,32,27,30,28,31,31,36,38,38,38,37,37,39,40,42,43,41,40,41,40,38,34,33
O3,065801,Chatham,ON,42.40369,-82.20831,2023-07-04,34,33,22,24,21,20,27,31,35,35,46,49,51,53,54,63,64,56,50,48,42,39,39,38
O3,065801,Chatham,ON,42.40369,-82.20831,2023-07-05,37,37,35,35,34,29,27,29,41,55,66,72,71,71,72,70,64,63,60,59,57,59,55,50
O3,065801,Chatham,ON,42.40369,-82.20831,2023-07-06,52,53,48,-999,38,34,31,33,37,41,35,34,52,63,67,58,57,63,60,47,45,44,44,40
O3,065801,Chatham,ON,42.40369,-82.20831,2023-07-07,31,32,26,27,28,27,27,28,30,32,34,35,38,46,53,48,47,48,42,39,36,33,31,28
