File generated on // Fichier créé sur, 2025-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, NO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-20,50,50,44,-999,48,43,50,44,33,32,26,37,33,26,19,10,8,12,20,24,19,8,6,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-21,7,7,6,-999,6,8,18,31,9,7,6,5,10,7,7,3,2,3,8,18,30,18,9,13
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-22,15,15,14,-999,38,23,32,33,26,15,14,12,11,11,9,8,11,16,29,53,34,31,31,30
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-23,31,32,28,-999,13,19,20,24,16,10,9,8,16,21,4,4,8,21,24,35,38,23,3,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-24,2,3,3,-999,4,4,5,10,9,8,-999,-999,-999,-999,-999,-999,12,14,15,12,12,11,14,19
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-25,27,21,16,-999,29,26,29,19,12,10,6,4,3,3,3,3,3,3,6,6,3,4,8,12
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-26,14,9,3,-999,4,5,5,7,5,3,3,2,1,1,1,1,1,1,2,2,2,2,2,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-27,3,5,5,-999,9,10,20,19,16,4,6,3,4,4,2,2,1,1,2,10,23,40,38,36
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-28,41,37,27,-999,26,29,32,20,11,8,3,2,3,3,3,1,1,3,7,12,10,8,5,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-29,8,13,18,-999,24,41,48,39,17,9,8,8,6,6,6,9,8,6,3,3,3,3,4,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-30,5,4,4,-999,4,5,10,17,11,12,11,11,7,6,5,6,5,5,6,8,10,10,9,8
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-03-31,7,7,9,-999,15,30,21,21,19,20,23,15,20,17,16,16,16,10,12,18,25,33,25,16
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-01,12,8,10,-999,17,23,26,25,18,15,9,8,6,7,8,9,9,14,20,14,16,14,16,16
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-02,10,11,10,-999,9,8,7,7,5,4,3,3,3,2,2,3,3,3,3,4,4,5,5,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-03,4,5,5,-999,4,7,9,9,4,4,3,2,2,2,3,2,1,2,2,9,9,14,20,27
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-04,31,18,14,-999,28,31,27,27,25,25,18,10,6,5,7,8,6,6,6,8,12,20,13,10
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-05,10,11,12,-999,15,27,35,12,6,15,16,12,7,5,3,3,7,6,9,13,12,11,13,13
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-06,13,12,11,-999,13,18,21,17,13,9,7,6,5,5,5,5,5,4,4,5,5,6,5,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-07,4,4,4,-999,7,10,12,9,6,6,5,5,4,4,3,4,4,5,7,8,12,11,13,11
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-08,9,12,11,-999,7,7,7,6,4,3,3,2,2,2,2,2,3,3,3,3,4,3,3,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-09,3,2,6,-999,7,13,19,14,11,8,4,2,2,2,2,2,2,2,5,7,7,4,4,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-10,5,4,1,-999,1,2,3,3,2,2,2,2,4,4,3,2,2,4,5,5,7,17,20,15
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-11,13,18,17,-999,4,8,12,15,13,8,5,5,6,4,3,4,4,2,2,3,11,8,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-12,4,4,6,-999,6,8,10,8,6,4,3,2,1,1,1,1,2,3,2,5,15,16,19,10
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-13,16,24,16,-999,25,30,24,18,14,6,8,3,1,1,3,1,1,3,5,9,11,11,9,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-14,15,12,11,-999,33,47,46,36,24,15,10,7,5,3,3,7,6,6,8,11,11,11,12,12
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-15,14,17,23,-999,28,26,23,19,14,12,7,3,2,2,1,2,2,2,4,8,9,15,15,15
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-16,7,6,6,-999,11,17,15,10,11,8,10,10,6,3,2,2,2,2,3,5,10,6,5,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-17,6,6,7,-999,7,9,6,2,1,2,3,1,1,2,3,2,1,2,1,3,4,8,7,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-18,11,12,16,-999,7,20,31,21,17,21,14,7,5,3,3,3,3,3,3,5,6,7,8,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-19,13,9,9,-999,4,4,6,8,8,8,6,5,5,3,2,2,1,1,2,2,2,2,2,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-20,3,4,4,-999,4,5,8,10,6,4,5,2,1,1,1,1,1,1,3,5,7,13,13,11
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-21,20,24,27,-999,15,17,20,11,5,3,4,4,4,4,5,5,5,5,6,7,10,13,12,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-22,9,9,9,-999,6,6,6,5,4,3,2,2,2,1,2,2,2,3,3,6,6,4,3,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-23,3,3,4,-999,4,4,4,3,3,2,2,2,2,2,1,2,1,2,3,3,3,2,3,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-24,3,3,4,-999,5,8,11,6,6,5,4,4,3,3,3,4,4,3,4,3,5,4,4,10
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-25,9,7,7,-999,21,10,14,10,14,13,7,4,5,2,1,1,2,2,1,1,1,1,2,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-26,2,2,1,-999,4,7,8,5,4,3,1,2,-999,-999,-999,-999,-999,-999,5,4,5,5,2,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-27,1,1,1,-999,1,2,3,2,1,1,1,1,1,1,1,1,1,0,3,10,17,10,8,7
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-28,3,1,2,-999,1,2,2,2,2,3,2,1,1,2,4,1,0,0,0,1,3,2,6,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-29,17,11,13,-999,13,13,14,12,4,3,1,1,1,1,1,1,1,1,2,3,5,5,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-04-30,2,2,2,-999,3,3,4,3,2,2,2,1,1,1,1,1,1,1,2,3,3,3,2,1
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-01,2,1,3,-999,4,5,8,8,6,5,4,4,3,3,3,3,4,4,4,4,13,7,9,11
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-02,18,16,8,-999,3,4,9,7,6,4,2,4,3,3,2,2,0,0,1,2,4,10,7,7
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-03,14,13,15,-999,4,9,9,8,5,4,3,4,4,5,4,4,4,7,7,8,10,21,21,26
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-04,17,21,18,-999,19,35,38,23,23,17,10,4,2,2,2,2,2,2,3,5,10,9,3,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-05,2,2,2,-999,6,8,9,7,7,6,5,2,2,2,2,1,1,1,1,2,3,3,3,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-06,3,3,3,-999,4,5,4,3,3,3,3,1,1,1,1,1,1,1,1,2,3,3,3,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-07,2,2,2,-999,3,3,3,3,2,2,3,3,3,3,2,2,2,2,2,3,3,4,11,7
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-08,6,5,5,-999,12,18,18,15,22,21,11,8,8,8,11,8,4,5,2,9,14,12,10,11
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-09,14,27,27,-999,19,16,13,7,11,11,7,3,2,2,3,4,3,7,8,10,8,8,12,16
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-10,14,12,12,-999,6,7,10,12,11,5,6,6,10,10,11,8,10,3,6,5,16,11,10,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-11,12,12,11,-999,16,20,22,32,22,12,8,6,8,7,12,19,10,7,7,6,6,13,19,18
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-12,14,10,13,-999,26,26,22,17,22,13,17,10,5,3,4,3,4,3,5,9,17,17,29,27
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-13,17,14,23,-999,15,17,18,10,9,9,4,2,2,2,3,4,4,4,6,8,5,5,5,14
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-14,32,37,19,-999,5,7,9,15,4,2,4,3,4,4,3,2,4,5,7,8,13,9,7,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-15,5,5,5,-999,8,10,10,7,6,4,4,3,3,3,3,3,3,3,3,5,9,12,13,11
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-16,9,9,11,-999,4,3,6,11,7,5,6,4,3,5,3,2,2,1,1,2,5,5,6,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-17,7,9,7,-999,8,10,9,9,-999,-999,-999,-999,-999,-999,4,1,1,0,1,1,2,4,7,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-18,3,5,3,-999,9,14,9,7,6,5,4,4,4,3,3,3,3,3,3,3,5,8,5,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-19,4,4,4,-999,9,25,16,13,12,12,9,5,3,3,3,4,3,5,6,8,10,10,11,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-20,14,13,14,-999,9,10,13,17,17,20,20,14,24,18,11,9,9,10,11,13,14,13,15,14
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-21,22,20,15,-999,19,23,16,13,14,12,10,10,11,8,5,5,4,4,4,5,6,7,7,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-22,7,7,8,-999,13,11,9,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,5,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-23,5,3,3,-999,5,8,8,5,5,3,4,4,30,17,2,1,2,2,2,2,3,3,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-24,3,4,5,-999,6,5,4,6,2,2,2,2,2,2,2,2,2,2,2,2,3,5,8,7
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-25,5,5,5,-999,9,8,10,7,4,4,2,2,3,3,4,3,2,2,2,4,6,14,17,17
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-26,22,18,19,-999,21,18,18,22,26,10,4,3,3,2,2,3,3,3,2,4,6,10,11,10
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-27,9,12,16,-999,17,14,15,13,11,8,4,4,3,2,3,3,3,3,3,4,7,13,19,32
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-28,37,15,15,-999,12,12,11,7,6,4,3,2,2,2,1,1,1,3,3,4,7,8,9,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-29,11,10,10,-999,19,24,21,21,26,18,17,5,5,7,5,2,1,2,2,3,3,5,10,10
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-30,8,8,11,-999,12,10,13,14,9,6,3,2,3,3,3,3,4,3,3,3,4,3,3,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-05-31,6,4,4,-999,7,6,9,7,7,6,10,7,4,4,4,4,4,4,4,2,3,6,6,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-01,5,4,4,-999,5,5,6,5,4,4,4,3,3,6,6,4,4,4,5,3,3,3,3,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-02,4,4,4,4,5,6,5,5,4,4,4,3,2,3,2,3,2,3,4,5,6,9,13,14
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-03,12,12,14,16,15,11,12,11,4,3,-999,-999,-999,-999,2,2,2,2,2,2,4,7,5,7
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-04,9,10,11,10,11,8,6,5,3,2,2,2,2,2,2,2,2,2,2,3,5,11,10,12
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-05,11,7,2,2,2,2,3,11,2,2,2,2,2,2,2,2,2,2,1,1,2,1,2,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-06,3,4,5,-999,7,7,5,5,3,1,1,2,1,2,2,2,2,2,2,3,7,15,20,23
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-07,16,8,23,-999,19,21,17,17,13,15,9,5,4,3,2,2,1,1,1,2,5,13,18,17
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-08,18,12,9,-999,6,8,14,10,11,-999,-999,-999,-999,-999,-999,-999,4,3,4,5,8,10,12,7
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-09,5,5,5,-999,9,13,10,9,9,8,6,6,5,4,4,4,5,5,6,5,5,5,5,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-10,5,5,6,-999,7,7,8,8,7,6,5,4,4,3,3,3,3,3,3,3,4,5,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-11,5,7,4,-999,4,5,5,3,2,2,2,2,1,1,1,1,1,2,3,4,4,6,8,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-12,8,9,11,-999,13,12,11,7,6,5,4,2,3,3,5,5,5,3,3,3,12,18,21,15
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-13,12,12,9,-999,12,14,9,14,7,9,5,4,6,4,5,6,4,6,2,2,2,2,3,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-14,4,2,2,-999,2,3,2,2,3,4,2,2,2,2,2,2,2,2,1,1,1,1,1,1
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-15,1,1,1,-999,1,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,3,13,20,20
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-16,21,20,14,-999,19,15,14,11,10,8,5,2,3,4,4,11,7,7,9,1,2,6,16,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-17,7,5,6,-999,6,5,6,6,2,1,1,1,1,2,1,6,9,9,5,11,8,7,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-18,6,7,4,-999,5,5,5,4,4,4,4,4,3,3,2,2,2,2,2,1,1,1,1,1
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-19,1,1,1,-999,1,3,3,4,4,4,4,4,6,4,2,2,2,2,2,1,1,1,1,1
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-20,0,1,0,-999,1,1,2,2,2,1,1,1,1,2,3,1,1,1,1,2,6,13,10,11
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-21,11,12,15,-999,17,15,6,3,2,2,1,1,1,1,2,1,1,0,1,1,6,10,5,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-22,4,6,7,-999,8,7,5,5,5,6,4,2,1,1,1,1,1,1,3,6,9,12,14,8
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-23,9,14,11,-999,11,11,7,5,3,4,3,2,3,2,2,3,2,1,2,3,6,9,17,18
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-24,18,16,15,-999,10,9,4,6,6,6,2,2,2,2,1,-999,2,2,1,2,5,8,10,8
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-25,7,2,1,-999,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,6,8
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-26,6,7,6,-999,8,13,10,10,8,6,3,2,-999,-999,2,2,1,1,2,2,5,10,7,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-27,5,6,7,-999,7,7,7,8,9,5,3,2,2,2,2,2,2,2,1,2,3,9,15,15
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-28,10,8,6,-999,8,8,13,14,19,21,15,5,3,5,5,4,6,3,3,4,6,12,7,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-29,6,5,5,-999,9,19,13,14,21,11,6,5,2,3,2,2,2,1,1,1,3,5,3,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-06-30,3,3,3,-999,5,5,4,2,2,2,2,1,1,2,7,6,3,4,5,10,9,10,13,16
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-01,11,2,1,-999,1,2,2,4,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,1
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-02,1,1,1,-999,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-03,1,1,1,-999,1,1,1,1,1,1,1,2,-999,1,1,1,0,0,0,1,1,2,2,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-04,2,1,2,2,3,3,5,4,2,2,1,1,1,1,1,2,1,1,1,1,6,12,14,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-05,11,14,11,11,9,13,15,15,13,11,-999,-999,2,3,2,2,2,1,1,2,4,6,6,12
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-06,11,14,12,-999,6,5,4,6,5,4,4,3,2,6,5,5,1,1,1,2,4,5,6,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-07,9,5,6,-999,8,7,9,13,11,9,4,3,2,2,2,3,2,2,3,4,5,9,13,15
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-08,15,12,13,-999,12,11,15,10,7,6,5,2,2,2,2,2,1,2,1,2,6,14,19,19
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-09,19,11,12,-999,9,11,6,4,4,2,1,1,1,1,1,1,1,1,1,3,3,3,4,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-10,12,6,9,-999,17,19,22,14,-999,-999,-999,-999,-999,-999,6,5,5,5,5,6,5,5,4,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-11,7,6,7,-999,4,6,7,15,13,12,9,6,5,5,6,5,4,4,3,4,10,8,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-12,4,5,8,-999,9,15,17,12,5,5,5,3,2,2,2,2,2,2,2,2,2,3,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-13,3,2,3,-999,3,4,5,6,3,2,2,2,2,2,3,4,4,4,3,2,3,6,5,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-14,3,3,3,-999,3,3,4,3,3,3,3,4,4,5,5,6,7,6,5,6,7,13,11,7
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-15,7,7,6,-999,5,5,6,6,6,6,6,4,4,3,3,2,2,2,3,4,6,8,8,8
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-16,4,6,6,-999,4,3,5,8,10,14,6,4,3,3,3,3,3,4,5,5,4,4,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-17,3,4,4,-999,6,7,7,6,7,5,3,2,3,3,3,2,2,2,1,1,1,1,1,1
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-18,1,1,1,-999,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-19,4,4,4,-999,3,5,5,5,3,2,1,1,1,1,1,1,1,1,1,3,8,15,15,15
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-20,13,11,11,-999,7,18,22,16,8,5,4,4,3,2,2,2,1,1,1,2,4,10,14,16
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-21,20,24,24,-999,19,22,26,25,22,8,5,6,5,4,3,3,3,4,6,5,7,7,3,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-22,10,4,3,-999,5,8,10,5,7,6,7,5,5,4,4,2,2,2,5,5,5,5,6,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-23,6,3,3,-999,3,5,3,2,2,2,2,2,3,2,2,2,1,1,3,4,3,3,3,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-24,2,1,1,-999,2,3,5,6,5,4,5,6,6,3,3,3,4,5,4,5,3,5,4,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-25,2,1,1,-999,2,3,3,2,3,3,2,1,1,0,1,1,1,1,1,1,3,10,11,11
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-26,8,8,11,-999,1,1,5,5,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-27,1,1,1,-999,1,2,2,2,2,2,2,3,3,3,3,1,1,1,1,2,3,4,4,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-28,2,2,4,-999,6,6,8,4,7,5,4,3,7,8,6,7,5,4,3,4,10,19,20,20
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-29,20,14,14,-999,12,12,14,11,7,4,3,2,2,2,2,2,2,2,2,2,3,4,6,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-30,4,5,3,-999,3,3,4,2,2,2,2,3,2,2,2,3,3,4,4,2,3,10,10,10
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-07-31,2,2,2,-999,6,9,6,4,2,3,2,2,2,1,3,1,3,3,2,4,6,6,6,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-01,4,6,12,-999,9,17,16,6,5,4,2,2,2,2,1,1,1,1,1,2,6,6,6,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-02,2,1,6,-999,7,3,3,3,2,3,6,5,4,2,2,1,1,2,3,2,3,2,3,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-03,1,1,1,-999,1,3,3,2,1,1,2,1,1,2,1,1,1,1,1,1,4,5,4,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-04,2,4,4,-999,5,5,6,7,6,4,2,1,1,1,1,1,1,1,1,3,12,5,1,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-05,9,7,4,-999,2,2,3,2,2,1,1,1,1,0,1,0,0,0,1,1,4,5,9,12
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-06,15,20,12,-999,13,12,11,14,22,9,5,2,4,1,1,1,1,1,1,2,6,12,7,11
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-07,22,20,13,-999,16,15,16,12,8,6,2,4,1,1,1,1,1,2,6,4,5,6,6,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-08,4,5,5,-999,9,13,11,9,11,10,9,8,7,8,8,8,8,8,9,8,4,5,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-09,3,3,4,-999,6,5,8,6,6,5,-999,-999,-999,-999,-999,-999,7,3,7,13,12,13,6,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-10,2,2,2,-999,2,3,3,2,1,1,0,1,1,0,1,1,1,1,1,1,1,2,1,1
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-11,1,1,1,-999,1,2,4,3,2,1,1,1,1,1,1,2,2,2,2,3,5,5,2,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-12,1,2,3,-999,3,3,3,2,1,1,1,1,1,0,1,0,0,0,0,1,3,5,6,6
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-13,8,6,4,-999,4,3,3,3,2,2,2,1,1,0,0,0,1,1,2,3,7,11,10,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-14,3,3,4,-999,6,7,6,8,5,4,2,0,2,1,1,1,1,1,2,1,3,5,8,8
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-15,6,9,13,-999,11,11,11,7,9,7,3,3,4,4,2,2,1,1,2,2,3,1,0,0
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-16,0,0,1,-999,2,3,4,4,3,4,1,2,1,1,1,1,1,1,1,6,13,16,9,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-17,13,25,13,-999,10,15,21,20,19,16,13,6,4,3,3,4,2,2,2,3,1,1,1,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-18,3,1,1,-999,4,7,4,8,8,5,5,3,3,2,3,2,2,2,1,1,1,1,1,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-19,1,1,2,-999,1,2,1,1,1,1,1,0,0,1,0,0,0,0,1,3,10,19,14,9
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-20,7,5,15,-999,12,8,9,12,13,8,5,3,2,2,2,2,3,4,3,3,6,6,3,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-21,4,5,5,-999,11,17,21,18,13,7,5,3,3,3,3,4,3,3,4,4,4,5,4,2
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-22,2,3,3,-999,5,8,14,17,12,13,12,8,5,5,6,6,5,5,4,5,7,6,4,5
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-23,6,4,3,-999,5,6,10,9,10,8,6,4,4,5,6,7,7,4,2,2,3,6,3,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-24,2,1,1,-999,2,3,4,4,3,2,2,2,1,1,1,1,1,1,1,3,4,3,2,3
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-25,3,2,4,-999,10,10,11,13,11,13,13,8,5,4,3,3,4,4,5,7,7,5,4,4
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-26,3,6,11,-999,5,7,12,10,8,5,5,4,2,2,2,1,1,1,2,4,9,13,9,7
NO2,090136,St. Albert,AB,53.62691,-113.61189,2023-08-27,6,6,4,-999,2,3,7,5,4,3,3,2,2,1,1,1,1,1,2,8,19,22,20,13
